id,code,name,category_code,price,image,tax,cost,tax_method,quantity,barcode_symbology,type,details,alert_quantity
828,400116300038,YH38,7,70,,0,1,1,1,ean13,standard,1 CALCA 7,2
829,410116300039,YH39,8,70,,0,1,1,26,ean13,standard,1CALCA 8,2
830,340116300040,YH40,8,65,,0,1,1,14,ean13,standard,1 CALCA 8,2
831,340116300041,YH41,8,65,,0,1,1,14,ean13,standard,1 CALCA 8,2
832,370116300042,YH42,7,65,,0,1,1,10,ean13,standard,2 SHORTS 7,2
833,370116300043,YH43,8,65,,0,1,1,21,ean13,standard,2 SHORTS 8,2
834,48085200105,YL105,8,35,,0,1,1,14,ean13,standard,2 VESTIDO BORDADO 8,2
835,44085200106,YL106,8,30,,0,1,1,0,ean13,standard,2 VESTIDO RENDA 8,2
836,37085200108,YL108,8,25,,0,1,1,0,ean13,standard,2 VESTIDO RENDA 8,2
837,37085200109,YL109,8,25,,0,1,1,0,ean13,standard,2 VESTIDO RENDA 8,2
838,35085200116,YL116,8,25,,0,1,1,0,ean13,standard,2 VESTIDO RENDA 8,2
839,38085200119,YL119,8,25,,0,1,1,0,ean13,standard,2 VESTIDO RENDA 8,2
840,19085200012,YL12,8,25,,0,1,1,0,ean13,standard,BLUSA ML,2
841,37085200120,YL120,8,25,,0,1,1,0,ean13,standard,2 VESTIDO RENDA 8,2
842,45085200123,YL123,8,35,,0,1,1,2,ean13,standard,2 VESTIDO BORDADO 8,2
843,44085200125,YL125,8,35,,0,1,1,26,ean13,standard,2 VESTIDO BORDADO 8,2
844,44085200126,YL126,8,35,,0,1,1,4,ean13,standard,2 VESTIDO BORDADO 8,2
845,37085200128,YL128,8,25,,0,1,1,0,ean13,standard,2 VESTIDO RENDA 8,2
846,390082000142,YL142,8,25,,0,1,1,1,ean13,standard,2 VESTIDO RENDA 8,2
847,435082000147,YL147,8,35,,0,1,1,42,ean13,standard,2 VESTIDO BORDADO 8,2
848,350082000148,YL148,8,25,,0,1,1,0,ean13,standard,2 VESTIDO RENDA 8,2
849,470082000149,YL149,8,40,,0,1,1,0,ean13,standard,VESTIDO LONGO MC PLUS,2
850,450082000152,YL152,8,35,,0,1,1,5,ean13,standard,2 VESTIDO BORDADO 8,2
851,430082000152,YL152,8,35,,0,1,1,5,ean13,standard,2 VESTIDO BORDADO 8,2
852,435082000159,YL159,8,35,,0,1,1,15,ean13,standard,2 VESTIDO BORDADO 8,2
853,435082000160,YL160,8,35,,0,1,1,23,ean13,standard,2 VESTIDO BORDADO 8,2
854,460082000161,YL161,8,35,,0,1,1,15,ean13,standard,2 VESTIDO BORDADO 8,2
855,380082000167,YL167,8,25,,0,1,1,0,ean13,standard,2 VESTIDO RENDA 8,2
856,350082000169,YL169,8,25,,0,1,1,0,ean13,standard,2 VESTIDO RENDA 8,2
857,435082000171,YL171,8,35,,0,1,1,13,ean13,standard,2 VESTIDO BORDADO 8,2
858,330082000172,YL172,8,25,,0,1,1,1,ean13,standard,2 VESTIDO RENDA 8,2
859,460082000178,YL178,8,35,,0,1,1,87,ean13,standard,2 VESTIDO BORDADO MC PLUS 8,2
860,370082000179,YL179,8,25,,0,1,1,0,ean13,standard,2 VESTIDO BORDADO 8,2
861,230082000181,YL181,8,40,,0,1,1,0,ean13,standard,MACAQUINHO MC PLUS,2
862,460082000183,YL183,8,35,,0,1,1,65,ean13,standard,2 VESTIDO BORDADO 8,2
863,435082000185,YL185,8,35,,0,1,1,35,ean13,standard,2 VESTIDO BORDADO 8,2
864,460082000186,YL186,8,35,,0,1,1,30,ean13,standard,2 VESTIDO BORDADO 8,2
865,460082000189,YL189,8,35,,0,1,1,30,ean13,standard,2 VESTIDO BORDADO 8,2
866,460082000190,YL190,8,35,,0,1,1,64,ean13,standard,2 VESTIDO BORDADO 8,2
867,435082000191,YL191,8,35,,0,1,1,34,ean13,standard,2 VESTIDO BORDADO 8,2
868,460082000193,YL193,8,35,,0,1,1,25,ean13,standard,2 VESTIDO BORDADO 8,2
869,460082000196,YL196,8,35,,0,1,1,36,ean13,standard,2 VESTIDO BORDADO 8,2
870,460082000198,YL198,8,35,,0,1,1,6,ean13,standard,2 VESTIDO BORDADO 8,2
871,450082000199,YL199,8,35,,0,1,1,10,ean13,standard,2 VESTIDO BORDADO 8,2
872,435082000200,YL200,8,35,,0,1,1,31,ean13,standard,2 VESTIDO BORDADO 8,2
873,450082000200,YL200,8,35,,0,1,1,31,ean13,standard,2 VESTIDO BORDADO 8,2
874,460082000202,YL202,8,35,,0,1,1,61,ean13,standard,2 VESTIDO BORDADO 8,2
875,435082000203,YL203,8,35,,0,1,1,31,ean13,standard,2 VESTIDO BORDADO 8,2
876,460082000205,YL205,8,35,,0,1,1,11,ean13,standard,2 VESTIDO BORDADO 8,2
877,460092000209,YL209,8,35,,0,1,1,40,ean13,standard,2 VESTIDO BORDADO 8,2
878,460082000210,YL210,8,35,,0,1,1,10,ean13,standard,2 VESTIDO BORDADO 8,2
879,380082000212,YL212,8,30,,0,1,1,5,ean13,standard,2 VESTIDO RENDA 8,2
880,460082000216,YL216,8,35,,0,1,1,11,ean13,standard,2 VESTIDO BORDADO 8,2
881,20085200031,YL31,8,20,,0,1,1,0,ean13,standard,2 BLUSA ML RENDA 8,2
882,50085200056,YL56,8,65,,0,1,1,0,ean13,standard,2 VESTIDO BORDADO 8,2
883,46085200076,YL76,8,35,,0,1,1,76,ean13,standard,2 VESTIDO BORDADO 8,2
884,46085200077,YL77,8,35,,0,1,1,17,ean13,standard,2 VESTIDO BORDADO 8,2
885,47085200078,YL78,8,35,,0,1,1,24,ean13,standard,2 VESTIDO BORDADO 8,2
886,47085200079,YL79,8,35,,0,1,1,99,ean13,standard,2 VESTIDO BORDADO 8,2
887,35085200086,YL86,8,25,,0,1,1,2,ean13,standard,2 VESTIDO RENDA 8,2
888,46085200090,YL90,8,35,,0,1,1,51,ean13,standard,2 VESTIDO BORDADO 8,2
889,39085200092,YL92,8,30,,0,1,1,2,ean13,standard,2 VESTIDO RENDA 8,2
890,40085200092,YL92,8,30,,0,1,1,2,ean13,standard,2 VESTIDO RENDA 8,2
891,38085040011,YM11,7,40,,0,1,1,0,ean13,standard,1 BLUSA 7,2
892,125201915301,YM301,7,25,,0,1,1,0,ean13,standard,1 BLUSA 7,2
893,265097000001,YR01,8,50,,0,1,1,16,ean13,standard,1 BLUSA LISA 8,2
894,175067000011,YR11,8,30,,0,1,1,27,ean13,standard,2 BLUSA LISA OMBRO VAZADO 8,2
895,172067000012,YR12,8,40,,0,1,1,16,ean13,standard,2 BLUSA DETALHE FIVELA OMBRO 8,2
896,230067000013,YR13,8,40,,0,1,1,3,ean13,standard,2 BLUSA LISA MANGA CURTA FRANZIDA NO DECOTE 8,2
897,165067000014,YR14,7,25,,0,1,1,1,ean13,standard,2 BLUSA LISA MANGA CURTA 7,2
898,150067000015,YR15,7,25,,0,1,1,23,ean13,standard,2 BLUSA LISA ALCINHA 7,2
899,220067000016,YR16,8,35,,0,1,1,12,ean13,standard,2 BLUSA LISA ALCINHA 8,2
900,195067000017,YR17,8,35,,0,1,1,28,ean13,standard,2 BLUSA LISA OMBRO VAZADO 8,2
901,172067000018,YR18,8,35,,0,1,1,71,ean13,standard,2 BLUSA LISA REGATA 8,2
902,200067000019,YR19,8,40,,0,1,1,6,ean13,standard,2 BLUSA LISA ALCINHA LACO REGULADOR 8,2
903,170067000020,YR20,7,30,,0,1,1,15,ean13,standard,2 BLUSA LISA ALCINHA 7,2
904,210067000031,YR31,8,40,,0,1,1,2,ean13,standard,2 BLUSA LISA ALCINHA DUPLA 8,2
905,180067000037,YR37,8,30,,0,1,1,61,ean13,standard,2 BLUSA LISA OMBRO VAZADO 8,2
906,170077000041,YR41,7,15,,0,1,1,14,ean13,standard,2 BLUSA LISA ALCINHA 7,2
907,240077000042,YR42,8,40,,0,1,1,51,ean13,standard,2 BLUSA LISA REGATA 8,2
908,225077000044,YR44,8,40,,0,1,1,28,ean13,standard,2 BLUSA LISA MANGA CURTA 8,2
909,340077000047,YR47,7,70,,0,1,1,54,ean13,standard,2 VESTIDO LISO DE ALCINHA 7,2
910,160077000054,YR54,7,30,,0,1,1,28,ean13,standard,2 BLUSA LISA MC 7,2
911,180077000055,YR55,7,35,,0,1,1,12,ean13,standard,2 CROPPED LISO MANGA PRINCESA 7,2
912,100201906501,YS501,8,20,,0,1,1,1,ean13,standard,MANGA LONGA GOLA V,2
913,100201906503,YS503,7,15,,0,1,1,0,ean13,standard,1 BLUSA 7,2
914,290114600002,YX02,8,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 8,2
915,140201907503,YY503,8,30,,0,1,1,0,ean13,standard,1 MANGA LONGA 8,2
916,260114200001,ZB01,7,50,,0,1,1,43,ean13,standard,2 BLUSA LISA 7,2
917,265114200002,ZB02,8,50,,0,1,1,47,ean13,standard,1 BLUSA LISA 8,2
918,255114200003,ZB03,7,50,,0,1,1,70,ean13,standard,1 BLUSA LISA 7,2
919,515124200004,ZB04,8,110,,0,1,1,0,ean13,standard,1 VESTIDO MANGA LONGA 8,2
920,245124200005,ZB05,8,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 8,2
921,550124200006,ZB06,8,110,,0,1,1,0,ean13,standard,1VESTIDO MANGA LONGA 8,2
922,355124200007,ZB07,8,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 8,2
923,320124200008,ZB08,7,60,,0,1,1,0,ean13,standard,1 BLUSA LISA 7,2
924,380124200011,ZB11,8,60,,0,1,1,10,ean13,standard,1 BLUSA LISA 8,2
925,413054200015,ZB15,7,85,,0,1,1,5,ean13,standard,2 MACACAO LISO ALCINHA 7,2
926,312054200017,ZB17,7,60,,0,1,1,1,ean13,standard,2 MACACAO LISO 7,2
927,320064200023,ZB23,7,55,,0,1,1,134,ean13,standard,2 VESTIDO ALCA CRUZADA 7,2
928,205064200026,ZB26,7,35,,0,1,1,17,ean13,standard,2 SAIA TANGO 7,2
929,270064200027,ZB27,7,45,,0,1,1,40,ean13,standard,2 VESTIDO LISO ALCINHA 7,2
930,218064200028,ZB28,8,40,,0,1,1,28,ean13,standard,2 BLUSA LISA OMBRO CAIDO 8,2
931,182074200030,ZB30,7,25,,0,1,1,78,ean13,standard,2 BLUYSA LISA OMBRO VAZADO 7,2
932,233074200031,ZB31,8,40,,0,1,1,52,ean13,standard,2 BLUSA LISA OMBRO VAZADO 8,2
933,407074200034,ZB34,8,80,,0,1,1,54,ean13,standard,2 MACAQUINHO LISO MANGA BUFANTE 8,2
934,310106500010,ZF10,8,65,,0,1,1,2,ean13,standard,1 CALCA 8,2
935,310106500011,ZF11,8,65,,0,1,1,5,ean13,standard,1 CALCA 8,2
936,350106500012,ZF12,7,50,,0,1,1,4,ean13,standard,1 CALCA 7,2
937,325106500013,ZF13,8,65,,0,1,1,24,ean13,standard,1 CALCA 8,2
938,470126500014,ZF14,8,100,,0,1,1,83,ean13,standard,1 MACACAO LISO 8,2
939,470126500015,ZF15,7,100,,0,1,1,0,ean13,standard,1 MACACAO MANGA LONGA 7,2
940,460126500016,ZF16,7,100,,0,1,1,0,ean13,standard,1 VESTIDO MANGA LONGA 7,2
941,300129000002,ZG02,8,55,,0,1,1,0,ean13,standard,1 BLUSA LISA 8,2
942,389059000010,ZG10,8,75,,0,1,1,10,ean13,standard,2 MACACAO LISO ALCINHA 8,2
943,180059000013,ZG13,8,35,,0,1,1,27,ean13,standard,2 BLUSA LISA MANGA CURTA LACO NO DECOTE 8,2
944,199059000015,ZG15,8,35,,0,1,1,30,ean13,standard,2 BLUSA LISA MANGA CURTA DECOTE V 8,2
945,355069000016,ZG16,8,75,,0,1,1,0,ean13,standard,2 VESTIDO OMBRO VAZADO COM FENDA 8,2
946,200069000017,ZG17,8,95,,0,1,1,1,ean13,standard,2 MACACAO LISO ALCA FINA 8,2
947,271069000017,ZG17,8,95,,0,1,1,1,ean13,standard,2 MACACAO LISO ALCA FINA 8,2
948,328069000018,ZG18,8,70,,0,1,1,6,ean13,standard,2 MACACAO LISO FLARE 8,2
949,405069000019,ZG19,8,60,,0,1,1,47,ean13,standard,2 VESTIDO LISO COM FENDA 8,2
950,413069000020,ZG20,8,75,,0,1,1,3,ean13,standard,2 MACACAO LISO MANGA CURTA 8,2
951,215069000021,ZG21,8,40,,0,1,1,22,ean13,standard,2 BLUSA OMBRO VAZADO 8,2
952,200069000022,ZG22,8,40,,0,1,1,19,ean13,standard,2 BLUSA LISA OMBRO VAZADO 8,2
953,200069000023,ZG23,8,30,,0,1,1,19,ean13,standard,2 BLUSA LISA ALCINHA COM FIVELA E LACO NA FRENTE 8,2
954,364069000024,ZG24,8,60,,0,1,1,19,ean13,standard,2 VESTIDO ESTAMPADO OMBRO VAZADO 8,2
955,215069000027,ZG27,8,30,,0,1,1,39,ean13,standard,2 BLUSA LISA MANGA BUFANTE 8,2
956,215069000028,ZG28,8,35,,0,1,1,85,ean13,standard,2 BLUSA LISA MANGA CURTA 8,2
957,210107200001,ZL01,7,45,,0,1,1,63,ean13,standard,1 BLUSA ESTAMPA 7,2
958,265107200002,ZL02,8,50,,0,1,1,0,ean13,standard,1 BLUSA ESTAMPA 8,2
959,25510730003,ZL03,8,50,,0,1,1,0,ean13,standard,1 BLUSA ESTAMPA 8,2
960,245107300004,ZL04,7,45,,0,1,1,48,ean13,standard,1 BLUSA ESTAMPA 7,2
961,245107300005,ZL05,7,45,,0,1,1,107,ean13,standard,1 BLUSA ESTAMPA 7,2
962,245107300006,ZL06,7,45,,0,1,1,119,ean13,standard,1 BLUSA ESTAMPA 7,2
963,245107300007,ZL07,7,50,,0,1,1,77,ean13,standard,1 BLUSA ESTAMPA 7,2
964,270107300008,ZL08,8,45,,0,1,1,49,ean13,standard,1 BLUSA ESTAMPA 8,2
965,275107300009,ZL09,8,50,,0,1,1,106,ean13,standard,1 BLUSA ESTAMPA 8,2
966,280107300010,ZL10,8,50,,0,1,1,1,ean13,standard,1 BLUSA ESTAMPA 8,2
967,260117300011,ZL11,8,50,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 8,2
968,255117300012,ZL12,7,50,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 7,2
969,280127300013,ZL13,7,50,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 7,2
970,270117300016,ZL16,8,50,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 8,2
971,245117300017,ZL17,7,45,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 7,2
972,235107400002,ZM02,7,50,,0,1,1,28,ean13,standard,1 BLUSA LISA 7,2
973,460853600001,ZN01,8,30,,0,1,1,17,ean13,standard,2 VESTIDO GUIPIR 8,2
974,450853600002,ZN02,8,35,,0,1,1,7,ean13,standard,2 VESTIDO GUIPIR 8,2
975,450853600003,ZN03,8,30,,0,1,1,7,ean13,standard,2 VESTIDO GUIPIR 8,2
976,460853600005,ZN05,8,30,,0,1,1,13,ean13,standard,2 VESTIDO GUIPIR 8,2
977,450853600007,ZN07,8,30,,0,1,1,1,ean13,standard,2 VESTIDO GUIPIR 8,2
978,460853600008,ZN08,8,35,,0,1,1,34,ean13,standard,2 VESTIDO BORDADO 8,2
979,460853600010,ZN10,8,35,,0,1,1,18,ean13,standard,2 VESTIDO BORDADO 8,2
980,460853600100,ZN100,8,35,,0,1,1,34,ean13,standard,2 VESTIDO BORDADO 8,2
981,460853600101,ZN101,8,30,,0,1,1,59,ean13,standard,2 VESTIDO GUIPIR 8,2
982,460853600102,ZN102,8,30,,0,1,1,15,ean13,standard,2 VESTIDO GUIPIR 8,2
983,460853600103,ZN103,8,30,,0,1,1,30,ean13,standard,2 VESTIDO GUIPIR 8,2
984,460853600105,ZN105,8,30,,0,1,1,69,ean13,standard,2 VESTIDO GUIPIR 8,2
985,480853600106,ZN106,8,30,,0,1,1,33,ean13,standard,2 VESTIDO GUIPIR 8,2
986,460853600107,ZN107,8,30,,0,1,1,8,ean13,standard,2 VESTIDO GUIPIR 8,2
987,460853600108,ZN108,8,30,,0,1,1,6,ean13,standard,2 VESTIDO GUIPIR 8,2
988,460853600109,ZN109,8,30,,0,1,1,64,ean13,standard,2 VESTIDO GUIPIR 8,2
989,470083600110,ZN110,8,30,,0,1,1,-2,ean13,standard,2 VESTIDO GUIPIR 8,2
990,460853600111,ZN111,8,30,,0,1,1,81,ean13,standard,2 VESTIDO GUIPIR 8,2
991,460853600112,ZN112,8,35,,0,1,1,42,ean13,standard,2 VESTIDO BORDADO 8,2
992,480853600113,ZN113,8,30,,0,1,1,52,ean13,standard,2 VESTIDO GUIPIR 8,2
993,460853600115,ZN115,8,30,,0,1,1,11,ean13,standard,2 VESTIDO GUIPIR 8,2
994,460853600116,ZN116,8,30,,0,1,1,25,ean13,standard,2 VESTIDO GUIPIR 8,2
995,460853600117,ZN117,8,30,,0,1,1,44,ean13,standard,2 VESTIDO GUIPIR 8,2
996,460853600118,ZN118,8,30,,0,1,1,8,ean13,standard,2 VESTIDO GUIPIR 8,2
997,460853600119,ZN119,8,35,,0,1,1,52,ean13,standard,2 VESTIDO BORDADO 8,2
998,460073600119,ZN119,8,35,,0,1,1,52,ean13,standard,2 VESTIDO BORDADO 8,2
999,450853600012,ZN12,8,35,,0,1,1,1,ean13,standard,2 VESTIDO BORDADO 8,2
1000,460073600120,ZN120,8,30,,0,1,1,18,ean13,standard,2 VESTIDO GUIPIR 8,2
1001,460073600121,ZN121,8,30,,0,1,1,43,ean13,standard,2 VESTIDO GUIPIR 8,2
1002,470083600123,ZN123,8,35,,0,1,1,32,ean13,standard,2 VESTIDO BORDADO 8,2
1003,460083600126,ZN126,8,35,,0,1,1,52,ean13,standard,2 VESTIDO BORDADO 8,2
1004,460083600127,ZN127,8,30,,0,1,1,8,ean13,standard,2 VESTIDO GUIPIR 8,2
1005,460083600128,ZN128,8,35,,0,1,1,57,ean13,standard,2 VESTIDO BORDADO 8,2
1006,460083600129,ZN129,8,35,,0,1,1,25,ean13,standard,2 VESTIDO BORDADO 8,2
1007,460093600130,ZN130,8,35,,0,1,1,64,ean13,standard,2 VESTIDO BORDADO 8,2
1008,460083600131,ZN131,8,30,,0,1,1,59,ean13,standard,2 VESTIDO GUIPIR 8,2
1009,480083600132,ZN132,8,35,,0,1,1,13,ean13,standard,2 VESTIDO BORDADO 8,2
1010,460083600133,ZN133,8,35,,0,1,1,29,ean13,standard,2 VESTIDO BORDADO 8,2
1011,460083600135,ZN135,8,35,,0,1,1,40,ean13,standard,2 VESTIDO BORDADO 8,2
1012,460083600136,ZN136,8,30,,0,1,1,13,ean13,standard,2 VESTIDO GUIPIR 8,2
1013,460083600137,ZN137,8,30,,0,1,1,60,ean13,standard,2 VESTIDO GUIPIR 8,2
1014,460083600138,ZN138,8,35,,0,1,1,57,ean13,standard,2 VESTIDO BORDADO 8,2
1015,470083600139,ZN139,8,35,,0,1,1,23,ean13,standard,2 VESTIDO BORDADO 8,2
1016,460083600140,ZN140,8,35,,0,1,1,64,ean13,standard,2 VESTIDO BORDADO 8,2
1017,435083600141,ZN141,8,35,,0,1,1,11,ean13,standard,2 VESTIDO BORDADO 8,2
1018,440083600142,ZN142,8,35,,0,1,1,69,ean13,standard,2 VESTIDO BORDADO 8,2
1019,435083600143,ZN143,8,35,,0,1,1,25,ean13,standard,2 VESTIDO BORDADO 8,2
1020,460083600145,ZN145,8,35,,0,1,1,20,ean13,standard,2 VESTIDO BORDADO 8,2
1021,460083600146,ZN146,8,35,,0,1,1,4,ean13,standard,2 VESTIDO BORDADO 8,2
1022,435083600148,ZN148,8,35,,0,1,1,34,ean13,standard,2 VESTIDO BORDADO 8,2
1023,450853600015,ZN15,8,30,,0,1,1,24,ean13,standard,2 VESTIDO DE GUIPIR 8,2
1024,460083600150,ZN150,8,35,,0,1,1,19,ean13,standard,2 VESTIDO BORDADO 8,2
1025,460083600152,ZN152,8,35,,0,1,1,52,ean13,standard,2 VESTIDO BORDADO 8,2
1026,435083600153,ZN153,8,35,,0,1,1,9,ean13,standard,2 VESTIDO BORDADO 8,2
1027,460083600155,ZN155,8,35,,0,1,1,13,ean13,standard,2 VESTIDO BORDADO 8,2
1028,435083600156,ZN156,8,35,,0,1,1,20,ean13,standard,2 VESTIDO DE BORDADO 8,2
1029,470083600157,ZN157,8,30,,0,1,1,26,ean13,standard,2 VESTIDO GUIPIR 8,2
1030,460083600158,ZN158,8,30,,0,1,1,19,ean13,standard,2 VESTIDO GUIPIR 8,2
1031,330083600159,ZN159,8,25,,0,1,1,0,ean13,standard,2 VESTIDO GUIPIR 8,2
1032,460853600016,ZN16,8,35,,0,1,1,48,ean13,standard,2 VESTIDO BORDADO 8,2
1033,460083600160,ZN160,8,30,,0,1,1,0,ean13,standard,2 VESTIDO GUIPIR 8,2
1034,460083600161,ZN161,8,30,,0,1,1,53,ean13,standard,2 VESTIDO GUIPIR 8,2
1035,460083600165,ZN165,8,30,,0,1,1,27,ean13,standard,2 VESTIDO GUIPIR 8,2
1036,460083600166,ZN166,8,30,,0,1,1,33,ean13,standard,2 VESTIDO GUIPIR 8,2
1037,460083600167,ZN167,8,30,,0,1,1,19,ean13,standard,2 VESTIDO GUIPIR 8,2
1038,460083600168,ZN168,8,30,,0,1,1,57,ean13,standard,2 VESTIDO GUIPIR 8,2
1039,590083600169,ZN169,8,45,,0,1,1,20,ean13,standard,2 VESTIDO BORDADO 8,2
1040,460853600017,ZN17,8,35,,0,1,1,64,ean13,standard,2 VESTIDO BORDADO 8,2
1041,435083600170,ZN170,8,35,,0,1,1,46,ean13,standard,2 VESTIDO BORDADO 8,2
1042,435083600171,ZN171,8,35,,0,1,1,45,ean13,standard,2 VESTIDO BORDADO 8,2
1043,460083600172,ZN172,8,30,,0,1,1,38,ean13,standard,2 VESTIDO GUIPIR 8,2
1044,435083600173,ZN173,8,35,,0,1,1,56,ean13,standard,2 VESTIDO BORDADO 8,2
1045,460083600175,ZN175,8,35,,0,1,1,45,ean13,standard,2 VESTIDO BORDADO 8,2
1046,460083600176,ZN176,8,35,,0,1,1,39,ean13,standard,2 VESTIDO BORDADO 8,2
1047,460083600177,ZN177,8,35,,0,1,1,75,ean13,standard,2 VESTIDO BORDADO 8,2
1048,460083600178,ZN178,8,35,,0,1,1,93,ean13,standard,2 VESTIDO BORDADO 8,2
1049,460083600179,ZN179,8,30,,0,1,1,78,ean13,standard,2 VESTIDO BORDADO 8,2
1050,460853600018,ZN18,8,35,,0,1,1,33,ean13,standard,2 VESTIDO BORDADO 8,2
1051,460083600180,ZN180,8,35,,0,1,1,8,ean13,standard,2 VESTIDO BORDADO 8,2
1052,450083600181,ZN181,8,35,,0,1,1,39,ean13,standard,2 VESTIDO BORDADO 8,2
1053,450083600182,ZN182,8,35,,0,1,1,15,ean13,standard,2 VESTIDO BORDADO 8,2
1054,460083600183,ZN183,8,30,,0,1,1,58,ean13,standard,2 VESTIDO GUIPIR 8,2
1055,435083600185,ZN185,8,35,,0,1,1,21,ean13,standard,2 VESTIDO BORDADO 8,2
1056,460083600186,ZN186,8,30,,0,1,1,30,ean13,standard,2 VESTIDO GUIPIR 8,2
1057,460083600187,ZN187,8,45,,0,1,1,0,ean13,standard,2 VESTIDO BORDADO 8,2
1058,460083600188,ZN188,8,30,,0,1,1,19,ean13,standard,2 VESTIDO GUIPIR 8,2
1059,460083600189,ZN189,8,30,,0,1,1,24,ean13,standard,2 VESTIDO GUIPIR 8,2
1060,450853600019,ZN19,8,60,,0,1,1,1,ean13,standard,VESTIDO GUIPIR,2
1061,460083600190,ZN190,8,30,,0,1,1,19,ean13,standard,2 VESTIDO GUIPIR 8,2
1062,460083600191,ZN191,8,30,,0,1,1,13,ean13,standard,2 VESTIDO GUIPIR 8,2
1063,460083600192,ZN192,8,30,,0,1,1,34,ean13,standard,2 VESTIDO GUIPIR 8,2
1064,460083600193,ZN193,8,30,,0,1,1,1,ean13,standard,2 VESTIDO GUIPIR 8,2
1065,460083600195,ZN195,8,30,,0,1,1,0,ean13,standard,2 VESTIDO GUIPIR 8,2
1066,460083600196,ZN196,8,30,,0,1,1,-2,ean13,standard,2 VESTIDO GUIPIR 8,2
1067,460083600197,ZN197,8,30,,0,1,1,24,ean13,standard,2 VESTIDO GUIPIR 8,2
1068,460083600198,ZN198,8,30,,0,1,1,15,ean13,standard,2 VESTIDO GUIPIR 8,2
1069,430083600199,ZN199,8,30,,0,1,1,2,ean13,standard,2 VESTIDO BORDADO 8,2
1070,460853600020,ZN20,8,35,,0,1,1,41,ean13,standard,2 VESTIDO BORDADO 8,2
1071,460093600200,ZN200,8,30,,0,1,1,38,ean13,standard,2 VESTIDO GUIPIR 8,2
1072,460093600201,ZN201,8,30,,0,1,1,32,ean13,standard,2 VESTIDO GUIPIR 8,2
1073,460093600202,ZN202,8,35,,0,1,1,48,ean13,standard,2 VESTIDO BORDADO 8,2
1074,460093600203,ZN203,8,35,,0,1,1,18,ean13,standard,2 VESTIDO BORDADO 8,2
1075,460093600205,ZN205,8,35,,0,1,1,-1,ean13,standard,2 VESTIDO BORDADO 8,2
1076,460093600206,ZN206,8,30,,0,1,1,44,ean13,standard,2 VESTIDO GUIPIR 8,2
1077,460093600207,ZN207,8,30,,0,1,1,42,ean13,standard,2 VESTIDO GUIPIR 8,2
1078,460093600208,ZN208,8,30,,0,1,1,16,ean13,standard,2 VESTIDO GUIPIR 8,2
1079,460093600209,ZN209,8,30,,0,1,1,45,ean13,standard,2 VESTIDO GUIPIR 8,2
1080,460853600021,ZN21,8,35,,0,1,1,59,ean13,standard,2 VESTIDO BORDADO 8,2
1081,230113600212,ZN212,8,30,,0,1,1,0,ean13,standard,2 VESTIDO BORDADO 8,2
1082,630123600218,ZN218,8,35,,0,1,1,1,ean13,standard,1 COLETE 8,2
1083,460853600022,ZN22,8,30,,0,1,1,10,ean13,standard,2 VESTIDO GUIPIR 8,2
1084,440113600222,ZN222,8,30,,0,1,1,7,ean13,standard,2 VESTIDO  8,2
1085,480853600023,ZN23,8,30,,0,1,1,11,ean13,standard,2 VESTIDO GUIPIR 8,2
1086,280123600232,ZN232,8,20,,0,1,1,0,ean13,standard,MANGA LONGA,2
1087,310043600240,ZN240,8,60,,0,1,1,1,ean13,standard,2 MACAQUINHO LISO 8,2
1088,290043600241,ZN241,7,50,,0,1,1,23,ean13,standard,1 BLUSA LISA 7,2
1089,290043600242,ZN242,8,50,,0,1,1,85,ean13,standard,1 VESTIDO CURTO SM 8,2
1090,290043600243,ZN243,8,50,,0,1,1,53,ean13,standard,2 VESTIDO ESTAMPADO 8,2
1091,275043600244,ZN244,8,50,,0,1,1,51,ean13,standard,1 VESTIDO CURTO SM 8,2
1092,290043600245,ZN245,8,50,,0,1,1,14,ean13,standard,1 VESTIDO  C CINTO 8,2
1093,390043600246,ZN246,8,75,,0,1,1,3,ean13,standard,2 VESTIDO LISO 8,2
1094,320043600247,ZN247,8,60,,0,1,1,53,ean13,standard,1 VESTIDO AZUL C CINTO SM 8,2
1095,360043600248,ZN248,8,65,,0,1,1,115,ean13,standard,1 VESTIDO  CURTO SM 8,2
1096,480853600025,ZN25,8,30,,0,1,1,5,ean13,standard,2 VESTIDO GUIPIR 8,2
1097,400043600251,ZN251,8,60,,0,1,1,1,ean13,standard,2 CHEMISE LISA 8,2
1098,450853600026,ZN26,8,30,,0,1,1,2,ean13,standard,2 VESTIDO GUIPIR 8,2
1099,400053600261,ZN261,8,55,,0,1,1,0,ean13,standard,2 MACAQUINHO 8,2
1100,460853600027,ZN27,8,30,,0,1,1,27,ean13,standard,2 VESTIDO GUIPIR 8,2
1101,430853600028,ZN28,8,35,,0,1,1,52,ean13,standard,2 VESTIDO BORDADO 8,2
