id;code;name;category_id;price;image;tax;cost;tax_method;quantity;barcode_symbology;type;details;alert_quantity
490;330045200060;ML60;8;60;;0;;1;70;ean13;standard;1 VESTIDO CURTO BABADO S/M 8;20
491;420045200062;ML62;8;55;;0;;1;70;ean13;standard;2 MACACÃO 8;20
492;430045200064;ML64;8;55;;0;;1;70;ean13;standard;2 MACACÃO 8;20
493;360045200073;ML73;8;60;;0;;1;25;ean13;standard;2 MACACÃO 8;20
494;420055200086;ML86;8;45;;0;;1;16;ean13;standard;2 MACACÃO ESTAMPA 8;20
495;400055200090;ML90;8;65;;0;;1;16;ean13;standard;2 MACACÃO 8;20
496;470055200092;ML92;8;55;;0;;1;16;ean13;standard;2 MACACÃO 8;20
497;110201921302;MW302;A;20;;0;;1;2;ean13;standard;MANGA LONGA GOLA;20
498;110201921303;MW303;7;25;;0;;1;2;ean13;standard;1 BLUSA 7;20
499;112345010179;P10;0;10;;0;;1;32;ean13;standard;PROMO 30;20
500;300107100001;PH01;8;55;;0;;1;41;ean13;standard;1 BLUSA 8;20
501;300107100002;PH02;8;50;;0;;1;2;ean13;standard;1 BLUSA 8;20
502;240117100003;PH03;8;45;;0;;1;2;ean13;standard;1 BLUSA ESTAMPA 8;20
503;280117100004;PH04;8;50;;0;;1;2;ean13;standard;1 BLUSA MANGA LONGA 8;20
504;290117100005;PH05;8;55;;0;;1;2;ean13;standard;1 BLUSA LISA 8;20
505;230117100006;PH06;7;50;;0;;1;2;ean13;standard;1 BLUSA LISA 7;20
506;290117100007;PH07;8;50;;0;;1;2;ean13;standard;1 BLUSA LISA 8;20
507;280117100008;PH08;7;55;;0;;1;2;ean13;standard;1 BLUSA LISA 7;20
508;180086100010;PL10;8;25;;0;;1;2;ean13;standard;2 BLUSA ESTAMPA 8;20
509;255086100016;PL16;8;40;;0;;1;8;ean13;standard;2 SAIA 8;20
510;260106100017;PL17;8;50;;0;;1;20;ean13;standard;1 BLUSA LISA 8;20
511;225096100019;PL19;8;45;;0;;1;20;ean13;standard;1 BLUSA ESTAMPA 8;20
512;190106100021;PL21;8;45;;0;;1;68;ean13;standard;1 BLUSA ESTAMPA 8;20
513;255096100022;PL22;8;50;;0;;1;68;ean13;standard;1 BLUSA ESTAMPA 8;20
514;400126100026;PL26;7;70;;0;;1;34;ean13;standard;1 CALÇA 7;20
515;430126100027;PL27;8;70;;0;;1;46;ean13;standard;1 CALÇA 8;20
516;280106100031;PL31;8;50;;0;;1;46;ean13;standard;1 BLUSA ESTAMPA 8;20
517;28085100003;QJ03;8;30;;0;;1;2;ean13;standard;1 CALÇA 8;20
518;315125100003;QJ03;8;30;;0;;1;2;ean13;standard;1 CALÇA 8;20
519;270085100109;QJ109;8;40;;0;;1;9;ean13;standard;2 SAIA 8;20
520;275095100110;QJ110;8;35;;0;;1;20;ean13;standard;2 SAIA 8;20
521;295105100111;QJ111;7;65;;0;;1;29;ean13;standard;1 CALÇA 7;20
522;325105100112;QJ112;8;65;;0;;1;8;ean13;standard;1 CALÇA 8;20
523;380105100113;QJ113;7;60;;0;;1;20;ean13;standard;1 CALÇA 7;20
524;380105100114;QJ114;7;60;;0;;1;7;ean13;standard;1 CALÇA 7;20
525;330105100115;QJ115;8;65;;0;;1;32;ean13;standard;1 CALÇA 8;20
526;300115100116;QJ116;7;60;;0;;1;44;ean13;standard;2 SAIA 7;20
527;320115100118;QJ118;7;65;;0;;1;70;ean13;standard;1 CALÇA 7;20
528;310115100119;QJ119;7;65;;0;;1;21;ean13;standard;1 CALÇA 7;20
529;260115100121;QJ121;7;50;;0;;1;21;ean13;standard;1 BLUSA LISA 7;20
530;400125100122;QJ122;8;90;;0;;1;21;ean13;standard;1 VESTIDO LISO 8;20
531;335015100022;QJ22;8;40;;0;;1;29;ean13;standard;1 CALÇA 8;20
532;270035100030;QJ30;8;45;;0;;1;5;ean13;standard;2 SHORTS ESTAMPADO 8;20
533;234045100039;QJ39;8;50;;0;;1;12;ean13;standard;1 SHORT C/ STRASS 8;20
534;260045100046;QJ46;8;40;;0;;1;1;ean13;standard;2 SAIA 8;20
535;280045100049;QJ49;8;40;;0;;1;35;ean13;standard;2 SAIA 8;20
536;240045100050;QJ50;8;50;;0;;1;17;ean13;standard;"1 SAIA ""MIDI"" C/ BOLSO PLUS 8";20
537;240045100051;QJ51;8;45;;0;;1;109;ean13;standard;2 SAIA LISA 8;20
538;235045100052;QJ52;8;35;;0;;1;3;ean13;standard;2 BERMUDA 8;20
539;270045100056;QJ56;8;40;;0;;1;4;ean13;standard;2 SAIA 8;20
540;240065100058;QJ58;8;35;;0;;1;4;ean13;standard;2 BERMUDA 8;20
541;250045100065;QJ65;8;40;;0;;1;56;ean13;standard;2 SAIA 8;20
542;120201910301;QW301;8;15;;0;;1;1;ean13;standard;1 MANGA LONGA GOLA 8;20
543;285117500001;RP01;7;50;;0;;1;1;ean13;standard;1 BLUSA MANGA LONGA 7;20
544;255107500002;RP02;8;50;;0;;1;77;ean13;standard;1 BLUSA ESTAMPA 8;20
545;295117500003;RP03;8;50;;0;;1;61;ean13;standard;1 BLUSA LISA 8;20
546;300117500004;RP04;8;50;;0;;1;35;ean13;standard;1 BLUSA LISA 8;20
547;265127500005;RP05;7;45;;0;;1;35;ean13;standard;1 BLUSA LISA 7;20
548;265127500006;RP06;7;50;;0;;1;35;ean13;standard;1 BLUSA LISA 7;20
549;195067500009;RP09;8;40;;0;;1;71;ean13;standard;2 BLUSA LISA OMBRO A OMBRO 8;20
550;195067500010;RP10;8;35;;0;;1;47;ean13;standard;2 BLUSA LISA OMBRO VAZADO 8;20
551;180067500011;RP11;8;35;;0;;1;2;ean13;standard;2 BLUSA LISA MANGA CURTA 8;20
552;197067500012;RP12;7;35;;0;;1;11;ean13;standard;2 BLUSA LISA CIGANINHA 7;20
553;206077500015;RP15;8;35;;0;;1;53;ean13;standard;2 BLUSA LISA MANGA PRINCESA 8;20
554;200077500016;RP16;8;30;;0;;1;67;ean13;standard;2 BLUSA OMBRO VAZADO 8;20
555;201077500017;RP17;8;30;;0;;1;29;ean13;standard;2 BLUSA LISA ALCINHA 8;20
556;215077500018;RP18;8;30;;0;;1;105;ean13;standard;2 BLUSA MANGA BUFANTE LISA 8;20
557;260093700100;RY100;8;50;;0;;1;83;ean13;standard;1 BLUSA ESTAMPA 8;20
558;260093700103;RY103;8;50;;0;;1;24;ean13;standard;1 BLUSA LISA 8;20
559;280093700104;RY104;8;50;;0;;1;1;ean13;standard;1 BLUSA ESTAMPA 8;20
560;285093700105;RY105;8;50;;0;;1;1;ean13;standard;1 BLUSA ESTAMPA 8;20
561;285093700106;RY106;8;55;;0;;1;24;ean13;standard;1 BLUSA LISA 8;20
562;270093700107;RY107;8;50;;0;;1;48;ean13;standard;1 BLUSA LISA 8;20
563;255093700108;RY108;8;50;;0;;1;61;ean13;standard;1 BLUSA ESTAMPA 8;20
564;290093700109;RY109;8;50;;0;;1;61;ean13;standard;1 BLUSA LISA 8;20
565;275093700110;RY110;8;50;;0;;1;42;ean13;standard;1 BLUSA LISA 8;20
